NComp,Comp_L2Norm,Comp_L3Norm,Comp_L5Norm,Comp_L7Norm,Comp_L10Norm,mean_Number,maxdiff_Number,dev_Number,max_Number,min_Number,most_Number,mean_MendeleevNumber,maxdiff_MendeleevNumber,dev_MendeleevNumber,max_MendeleevNumber,min_MendeleevNumber,most_MendeleevNumber,mean_AtomicWeight,maxdiff_AtomicWeight,dev_AtomicWeight,max_AtomicWeight,min_AtomicWeight,most_AtomicWeight,mean_MeltingT,maxdiff_MeltingT,dev_MeltingT,max_MeltingT,min_MeltingT,most_MeltingT,mean_Column,maxdiff_Column,dev_Column,max_Column,min_Column,most_Column,mean_Row,maxdiff_Row,dev_Row,max_Row,min_Row,most_Row,mean_CovalentRadius,maxdiff_CovalentRadius,dev_CovalentRadius,max_CovalentRadius,min_CovalentRadius,most_CovalentRadius,mean_Electronegativity,maxdiff_Electronegativity,dev_Electronegativity,max_Electronegativity,min_Electronegativity,most_Electronegativity,mean_NsValence,maxdiff_NsValence,dev_NsValence,max_NsValence,min_NsValence,most_NsValence,mean_NpValence,maxdiff_NpValence,dev_NpValence,max_NpValence,min_NpValence,most_NpValence,mean_NdValence,maxdiff_NdValence,dev_NdValence,max_NdValence,min_NdValence,most_NdValence,mean_NfValence,maxdiff_NfValence,dev_NfValence,max_NfValence,min_NfValence,most_NfValence,mean_NValance,maxdiff_NValance,dev_NValance,max_NValance,min_NValance,most_NValance,mean_NsUnfilled,maxdiff_NsUnfilled,dev_NsUnfilled,max_NsUnfilled,min_NsUnfilled,most_NsUnfilled,mean_NpUnfilled,maxdiff_NpUnfilled,dev_NpUnfilled,max_NpUnfilled,min_NpUnfilled,most_NpUnfilled,mean_NdUnfilled,maxdiff_NdUnfilled,dev_NdUnfilled,max_NdUnfilled,min_NdUnfilled,most_NdUnfilled,mean_NfUnfilled,maxdiff_NfUnfilled,dev_NfUnfilled,max_NfUnfilled,min_NfUnfilled,most_NfUnfilled,mean_NUnfilled,maxdiff_NUnfilled,dev_NUnfilled,max_NUnfilled,min_NUnfilled,most_NUnfilled,mean_GSvolume_pa,maxdiff_GSvolume_pa,dev_GSvolume_pa,max_GSvolume_pa,min_GSvolume_pa,most_GSvolume_pa,mean_GSbandgap,maxdiff_GSbandgap,dev_GSbandgap,max_GSbandgap,min_GSbandgap,most_GSbandgap,mean_GSmagmom,maxdiff_GSmagmom,dev_GSmagmom,max_GSmagmom,min_GSmagmom,most_GSmagmom,mean_SpaceGroupNumber,maxdiff_SpaceGroupNumber,dev_SpaceGroupNumber,max_SpaceGroupNumber,min_SpaceGroupNumber,most_SpaceGroupNumber,frac_sValence,frac_pValence,frac_dValence,frac_fValence,CanFormIonic,MaxIonicChar,MeanIonicChar,MaterialComposition,Tcurie (degree C),T (degree C),epsilon,Frequency (Hz),Family,PaperID
5,0.650018584,0.609799493,0.600508813,0.600031288,0.600000557,19.6224,48,13.94688,56,8,8,62.5568,80,29.33184,87,7,87,44.4367256,121.3276,34.3967752,137.327,15.9994,15.9994,628.2584,2073.2,688.15008,2128,54.8,54.8,10.8,14,6.24,16,2,16,3.1568,4,1.38816,6,2,2,113.6712,149,57.20544,215,66,66,2.5494,2.55,1.06872,3.44,0.89,3.44,2,0,0,2,2,2,2.4,4,1.92,4,0,4,0.4,2,0.64,2,0,0,0,0,0,0,0,0,4.8,4,1.44,6,2,6,0,0,0,0,0,0,1.2,2,0.96,2,0,2,1.6,8,2.56,8,0,0,0,0,0,0,0,0,2.8,8,2.08,8,0,2,20.838312,54.485,15.58000402,63.59,9.105,9.105,0,0,0,0,0,0,4.07E-06,2.25E-05,6.67E-06,2.25E-05,0,0,91.6752,217,95.61024,229,12,12,0.416666667,0.5,0.083333333,0,1,0.803211356,0.343485712,"Ba,0.844,Ca,0.156,Ti,0.904, Zr,0.096,O,3",85.4,79.32888637,7904.231438,1000,BCT-BZT,2015_tuan_structureMicrostructure_BCT-xBZT
5,0.650018584,0.609799493,0.600508813,0.600031288,0.600000557,19.6224,48,13.94688,56,8,8,62.5568,80,29.33184,87,7,87,44.4367256,121.3276,34.3967752,137.327,15.9994,15.9994,628.2584,2073.2,688.15008,2128,54.8,54.8,10.8,14,6.24,16,2,16,3.1568,4,1.38816,6,2,2,113.6712,149,57.20544,215,66,66,2.5494,2.55,1.06872,3.44,0.89,3.44,2,0,0,2,2,2,2.4,4,1.92,4,0,4,0.4,2,0.64,2,0,0,0,0,0,0,0,0,4.8,4,1.44,6,2,6,0,0,0,0,0,0,1.2,2,0.96,2,0,2,1.6,8,2.56,8,0,0,0,0,0,0,0,0,2.8,8,2.08,8,0,2,20.838312,54.485,15.58000402,63.59,9.105,9.105,0,0,0,0,0,0,4.07E-06,2.25E-05,6.67E-06,2.25E-05,0,0,91.6752,217,95.61024,229,12,12,0.416666667,0.5,0.083333333,0,1,0.803211356,0.343485712,"Ba,0.844,Ca,0.156,Ti,0.904, Zr,0.096,O,3",85.4,80.4777389,8404.508524,1000,BCT-BZT,2015_tuan_structureMicrostructure_BCT-xBZT
5,0.650018584,0.609799493,0.600508813,0.600031288,0.600000557,19.6224,48,13.94688,56,8,8,62.5568,80,29.33184,87,7,87,44.4367256,121.3276,34.3967752,137.327,15.9994,15.9994,628.2584,2073.2,688.15008,2128,54.8,54.8,10.8,14,6.24,16,2,16,3.1568,4,1.38816,6,2,2,113.6712,149,57.20544,215,66,66,2.5494,2.55,1.06872,3.44,0.89,3.44,2,0,0,2,2,2,2.4,4,1.92,4,0,4,0.4,2,0.64,2,0,0,0,0,0,0,0,0,4.8,4,1.44,6,2,6,0,0,0,0,0,0,1.2,2,0.96,2,0,2,1.6,8,2.56,8,0,0,0,0,0,0,0,0,2.8,8,2.08,8,0,2,20.838312,54.485,15.58000402,63.59,9.105,9.105,0,0,0,0,0,0,4.07E-06,2.25E-05,6.67E-06,2.25E-05,0,0,91.6752,217,95.61024,229,12,12,0.416666667,0.5,0.083333333,0,1,0.803211356,0.343485712,"Ba,0.844,Ca,0.156,Ti,0.904, Zr,0.096,O,3",85.4,81.27002051,9316.582915,1000,BCT-BZT,2015_tuan_structureMicrostructure_BCT-xBZT
5,0.650018584,0.609799493,0.600508813,0.600031288,0.600000557,19.6224,48,13.94688,56,8,8,62.5568,80,29.33184,87,7,87,44.4367256,121.3276,34.3967752,137.327,15.9994,15.9994,628.2584,2073.2,688.15008,2128,54.8,54.8,10.8,14,6.24,16,2,16,3.1568,4,1.38816,6,2,2,113.6712,149,57.20544,215,66,66,2.5494,2.55,1.06872,3.44,0.89,3.44,2,0,0,2,2,2,2.4,4,1.92,4,0,4,0.4,2,0.64,2,0,0,0,0,0,0,0,0,4.8,4,1.44,6,2,6,0,0,0,0,0,0,1.2,2,0.96,2,0,2,1.6,8,2.56,8,0,0,0,0,0,0,0,0,2.8,8,2.08,8,0,2,20.838312,54.485,15.58000402,63.59,9.105,9.105,0,0,0,0,0,0,4.07E-06,2.25E-05,6.67E-06,2.25E-05,0,0,91.6752,217,95.61024,229,12,12,0.416666667,0.5,0.083333333,0,1,0.803211356,0.343485712,"Ba,0.844,Ca,0.156,Ti,0.904, Zr,0.096,O,3",85.4,81.86174317,9919.59799,1000,BCT-BZT,2015_tuan_structureMicrostructure_BCT-xBZT
5,0.650018584,0.609799493,0.600508813,0.600031288,0.600000557,19.6224,48,13.94688,56,8,8,62.5568,80,29.33184,87,7,87,44.4367256,121.3276,34.3967752,137.327,15.9994,15.9994,628.2584,2073.2,688.15008,2128,54.8,54.8,10.8,14,6.24,16,2,16,3.1568,4,1.38816,6,2,2,113.6712,149,57.20544,215,66,66,2.5494,2.55,1.06872,3.44,0.89,3.44,2,0,0,2,2,2,2.4,4,1.92,4,0,4,0.4,2,0.64,2,0,0,0,0,0,0,0,0,4.8,4,1.44,6,2,6,0,0,0,0,0,0,1.2,2,0.96,2,0,2,1.6,8,2.56,8,0,0,0,0,0,0,0,0,2.8,8,2.08,8,0,2,20.838312,54.485,15.58000402,63.59,9.105,9.105,0,0,0,0,0,0,4.07E-06,2.25E-05,6.67E-06,2.25E-05,0,0,91.6752,217,95.61024,229,12,12,0.416666667,0.5,0.083333333,0,1,0.803211356,0.343485712,"Ba,0.844,Ca,0.156,Ti,0.904, Zr,0.096,O,3",85.4,82.85461752,10465.12939,1000,BCT-BZT,2015_tuan_structureMicrostructure_BCT-xBZT
5,0.650018584,0.609799493,0.600508813,0.600031288,0.600000557,19.6224,48,13.94688,56,8,8,62.5568,80,29.33184,87,7,87,44.4367256,121.3276,34.3967752,137.327,15.9994,15.9994,628.2584,2073.2,688.15008,2128,54.8,54.8,10.8,14,6.24,16,2,16,3.1568,4,1.38816,6,2,2,113.6712,149,57.20544,215,66,66,2.5494,2.55,1.06872,3.44,0.89,3.44,2,0,0,2,2,2,2.4,4,1.92,4,0,4,0.4,2,0.64,2,0,0,0,0,0,0,0,0,4.8,4,1.44,6,2,6,0,0,0,0,0,0,1.2,2,0.96,2,0,2,1.6,8,2.56,8,0,0,0,0,0,0,0,0,2.8,8,2.08,8,0,2,20.838312,54.485,15.58000402,63.59,9.105,9.105,0,0,0,0,0,0,4.07E-06,2.25E-05,6.67E-06,2.25E-05,0,0,91.6752,217,95.61024,229,12,12,0.416666667,0.5,0.083333333,0,1,0.803211356,0.343485712,"Ba,0.844,Ca,0.156,Ti,0.904, Zr,0.096,O,3",85.4,83.956673,11012.91504,1000,BCT-BZT,2015_tuan_structureMicrostructure_BCT-xBZT
5,0.650018584,0.609799493,0.600508813,0.600031288,0.600000557,19.6224,48,13.94688,56,8,8,62.5568,80,29.33184,87,7,87,44.4367256,121.3276,34.3967752,137.327,15.9994,15.9994,628.2584,2073.2,688.15008,2128,54.8,54.8,10.8,14,6.24,16,2,16,3.1568,4,1.38816,6,2,2,113.6712,149,57.20544,215,66,66,2.5494,2.55,1.06872,3.44,0.89,3.44,2,0,0,2,2,2,2.4,4,1.92,4,0,4,0.4,2,0.64,2,0,0,0,0,0,0,0,0,4.8,4,1.44,6,2,6,0,0,0,0,0,0,1.2,2,0.96,2,0,2,1.6,8,2.56,8,0,0,0,0,0,0,0,0,2.8,8,2.08,8,0,2,20.838312,54.485,15.58000402,63.59,9.105,9.105,0,0,0,0,0,0,4.07E-06,2.25E-05,6.67E-06,2.25E-05,0,0,91.6752,217,95.61024,229,12,12,0.416666667,0.5,0.083333333,0,1,0.803211356,0.343485712,"Ba,0.844,Ca,0.156,Ti,0.904, Zr,0.096,O,3",85.4,85.21627504,11630.14002,1000,BCT-BZT,2015_tuan_structureMicrostructure_BCT-xBZT
5,0.650018584,0.609799493,0.600508813,0.600031288,0.600000557,19.6224,48,13.94688,56,8,8,62.5568,80,29.33184,87,7,87,44.4367256,121.3276,34.3967752,137.327,15.9994,15.9994,628.2584,2073.2,688.15008,2128,54.8,54.8,10.8,14,6.24,16,2,16,3.1568,4,1.38816,6,2,2,113.6712,149,57.20544,215,66,66,2.5494,2.55,1.06872,3.44,0.89,3.44,2,0,0,2,2,2,2.4,4,1.92,4,0,4,0.4,2,0.64,2,0,0,0,0,0,0,0,0,4.8,4,1.44,6,2,6,0,0,0,0,0,0,1.2,2,0.96,2,0,2,1.6,8,2.56,8,0,0,0,0,0,0,0,0,2.8,8,2.08,8,0,2,20.838312,54.485,15.58000402,63.59,9.105,9.105,0,0,0,0,0,0,4.07E-06,2.25E-05,6.67E-06,2.25E-05,0,0,91.6752,217,95.61024,229,12,12,0.416666667,0.5,0.083333333,0,1,0.803211356,0.343485712,"Ba,0.844,Ca,0.156,Ti,0.904, Zr,0.096,O,3",85.4,86.2289184,12034.09571,1000,BCT-BZT,2015_tuan_structureMicrostructure_BCT-xBZT
5,0.650018584,0.609799493,0.600508813,0.600031288,0.600000557,19.6224,48,13.94688,56,8,8,62.5568,80,29.33184,87,7,87,44.4367256,121.3276,34.3967752,137.327,15.9994,15.9994,628.2584,2073.2,688.15008,2128,54.8,54.8,10.8,14,6.24,16,2,16,3.1568,4,1.38816,6,2,2,113.6712,149,57.20544,215,66,66,2.5494,2.55,1.06872,3.44,0.89,3.44,2,0,0,2,2,2,2.4,4,1.92,4,0,4,0.4,2,0.64,2,0,0,0,0,0,0,0,0,4.8,4,1.44,6,2,6,0,0,0,0,0,0,1.2,2,0.96,2,0,2,1.6,8,2.56,8,0,0,0,0,0,0,0,0,2.8,8,2.08,8,0,2,20.838312,54.485,15.58000402,63.59,9.105,9.105,0,0,0,0,0,0,4.07E-06,2.25E-05,6.67E-06,2.25E-05,0,0,91.6752,217,95.61024,229,12,12,0.416666667,0.5,0.083333333,0,1,0.803211356,0.343485712,"Ba,0.844,Ca,0.156,Ti,0.904, Zr,0.096,O,3",85.4,87.90805427,12352.24501,1000,BCT-BZT,2015_tuan_structureMicrostructure_BCT-xBZT
5,0.650018584,0.609799493,0.600508813,0.600031288,0.600000557,19.6224,48,13.94688,56,8,8,62.5568,80,29.33184,87,7,87,44.4367256,121.3276,34.3967752,137.327,15.9994,15.9994,628.2584,2073.2,688.15008,2128,54.8,54.8,10.8,14,6.24,16,2,16,3.1568,4,1.38816,6,2,2,113.6712,149,57.20544,215,66,66,2.5494,2.55,1.06872,3.44,0.89,3.44,2,0,0,2,2,2,2.4,4,1.92,4,0,4,0.4,2,0.64,2,0,0,0,0,0,0,0,0,4.8,4,1.44,6,2,6,0,0,0,0,0,0,1.2,2,0.96,2,0,2,1.6,8,2.56,8,0,0,0,0,0,0,0,0,2.8,8,2.08,8,0,2,20.838312,54.485,15.58000402,63.59,9.105,9.105,0,0,0,0,0,0,4.07E-06,2.25E-05,6.67E-06,2.25E-05,0,0,91.6752,217,95.61024,229,12,12,0.416666667,0.5,0.083333333,0,1,0.803211356,0.343485712,"Ba,0.844,Ca,0.156,Ti,0.904, Zr,0.096,O,3",85.4,90.15106957,12475.10738,1000,BCT-BZT,2015_tuan_structureMicrostructure_BCT-xBZT
5,0.650018584,0.609799493,0.600508813,0.600031288,0.600000557,19.6224,48,13.94688,56,8,8,62.5568,80,29.33184,87,7,87,44.4367256,121.3276,34.3967752,137.327,15.9994,15.9994,628.2584,2073.2,688.15008,2128,54.8,54.8,10.8,14,6.24,16,2,16,3.1568,4,1.38816,6,2,2,113.6712,149,57.20544,215,66,66,2.5494,2.55,1.06872,3.44,0.89,3.44,2,0,0,2,2,2,2.4,4,1.92,4,0,4,0.4,2,0.64,2,0,0,0,0,0,0,0,0,4.8,4,1.44,6,2,6,0,0,0,0,0,0,1.2,2,0.96,2,0,2,1.6,8,2.56,8,0,0,0,0,0,0,0,0,2.8,8,2.08,8,0,2,20.838312,54.485,15.58000402,63.59,9.105,9.105,0,0,0,0,0,0,4.07E-06,2.25E-05,6.67E-06,2.25E-05,0,0,91.6752,217,95.61024,229,12,12,0.416666667,0.5,0.083333333,0,1,0.803211356,0.343485712,"Ba,0.844,Ca,0.156,Ti,0.904, Zr,0.096,O,3",85.4,91.94412843,12333.47904,1000,BCT-BZT,2015_tuan_structureMicrostructure_BCT-xBZT
5,0.650018584,0.609799493,0.600508813,0.600031288,0.600000557,19.6224,48,13.94688,56,8,8,62.5568,80,29.33184,87,7,87,44.4367256,121.3276,34.3967752,137.327,15.9994,15.9994,628.2584,2073.2,688.15008,2128,54.8,54.8,10.8,14,6.24,16,2,16,3.1568,4,1.38816,6,2,2,113.6712,149,57.20544,215,66,66,2.5494,2.55,1.06872,3.44,0.89,3.44,2,0,0,2,2,2,2.4,4,1.92,4,0,4,0.4,2,0.64,2,0,0,0,0,0,0,0,0,4.8,4,1.44,6,2,6,0,0,0,0,0,0,1.2,2,0.96,2,0,2,1.6,8,2.56,8,0,0,0,0,0,0,0,0,2.8,8,2.08,8,0,2,20.838312,54.485,15.58000402,63.59,9.105,9.105,0,0,0,0,0,0,4.07E-06,2.25E-05,6.67E-06,2.25E-05,0,0,91.6752,217,95.61024,229,12,12,0.416666667,0.5,0.083333333,0,1,0.803211356,0.343485712,"Ba,0.844,Ca,0.156,Ti,0.904, Zr,0.096,O,3",85.4,93.30156637,11926.20814,1000,BCT-BZT,2015_tuan_structureMicrostructure_BCT-xBZT
5,0.650018584,0.609799493,0.600508813,0.600031288,0.600000557,19.6224,48,13.94688,56,8,8,62.5568,80,29.33184,87,7,87,44.4367256,121.3276,34.3967752,137.327,15.9994,15.9994,628.2584,2073.2,688.15008,2128,54.8,54.8,10.8,14,6.24,16,2,16,3.1568,4,1.38816,6,2,2,113.6712,149,57.20544,215,66,66,2.5494,2.55,1.06872,3.44,0.89,3.44,2,0,0,2,2,2,2.4,4,1.92,4,0,4,0.4,2,0.64,2,0,0,0,0,0,0,0,0,4.8,4,1.44,6,2,6,0,0,0,0,0,0,1.2,2,0.96,2,0,2,1.6,8,2.56,8,0,0,0,0,0,0,0,0,2.8,8,2.08,8,0,2,20.838312,54.485,15.58000402,63.59,9.105,9.105,0,0,0,0,0,0,4.07E-06,2.25E-05,6.67E-06,2.25E-05,0,0,91.6752,217,95.61024,229,12,12,0.416666667,0.5,0.083333333,0,1,0.803211356,0.343485712,"Ba,0.844,Ca,0.156,Ti,0.904, Zr,0.096,O,3",85.4,95.0600518,11501.4324,1000,BCT-BZT,2015_tuan_structureMicrostructure_BCT-xBZT
5,0.650018584,0.609799493,0.600508813,0.600031288,0.600000557,19.6224,48,13.94688,56,8,8,62.5568,80,29.33184,87,7,87,44.4367256,121.3276,34.3967752,137.327,15.9994,15.9994,628.2584,2073.2,688.15008,2128,54.8,54.8,10.8,14,6.24,16,2,16,3.1568,4,1.38816,6,2,2,113.6712,149,57.20544,215,66,66,2.5494,2.55,1.06872,3.44,0.89,3.44,2,0,0,2,2,2,2.4,4,1.92,4,0,4,0.4,2,0.64,2,0,0,0,0,0,0,0,0,4.8,4,1.44,6,2,6,0,0,0,0,0,0,1.2,2,0.96,2,0,2,1.6,8,2.56,8,0,0,0,0,0,0,0,0,2.8,8,2.08,8,0,2,20.838312,54.485,15.58000402,63.59,9.105,9.105,0,0,0,0,0,0,4.07E-06,2.25E-05,6.67E-06,2.25E-05,0,0,91.6752,217,95.61024,229,12,12,0.416666667,0.5,0.083333333,0,1,0.803211356,0.343485712,"Ba,0.844,Ca,0.156,Ti,0.904, Zr,0.096,O,3",85.4,96.91595355,10977.84138,1000,BCT-BZT,2015_tuan_structureMicrostructure_BCT-xBZT
5,0.650018584,0.609799493,0.600508813,0.600031288,0.600000557,19.6224,48,13.94688,56,8,8,62.5568,80,29.33184,87,7,87,44.4367256,121.3276,34.3967752,137.327,15.9994,15.9994,628.2584,2073.2,688.15008,2128,54.8,54.8,10.8,14,6.24,16,2,16,3.1568,4,1.38816,6,2,2,113.6712,149,57.20544,215,66,66,2.5494,2.55,1.06872,3.44,0.89,3.44,2,0,0,2,2,2,2.4,4,1.92,4,0,4,0.4,2,0.64,2,0,0,0,0,0,0,0,0,4.8,4,1.44,6,2,6,0,0,0,0,0,0,1.2,2,0.96,2,0,2,1.6,8,2.56,8,0,0,0,0,0,0,0,0,2.8,8,2.08,8,0,2,20.838312,54.485,15.58000402,63.59,9.105,9.105,0,0,0,0,0,0,4.07E-06,2.25E-05,6.67E-06,2.25E-05,0,0,91.6752,217,95.61024,229,12,12,0.416666667,0.5,0.083333333,0,1,0.803211356,0.343485712,"Ba,0.844,Ca,0.156,Ti,0.904, Zr,0.096,O,3",85.4,98.23385013,10471.1072,1000,BCT-BZT,2015_tuan_structureMicrostructure_BCT-xBZT
5,0.650018584,0.609799493,0.600508813,0.600031288,0.600000557,19.6224,48,13.94688,56,8,8,62.5568,80,29.33184,87,7,87,44.4367256,121.3276,34.3967752,137.327,15.9994,15.9994,628.2584,2073.2,688.15008,2128,54.8,54.8,10.8,14,6.24,16,2,16,3.1568,4,1.38816,6,2,2,113.6712,149,57.20544,215,66,66,2.5494,2.55,1.06872,3.44,0.89,3.44,2,0,0,2,2,2,2.4,4,1.92,4,0,4,0.4,2,0.64,2,0,0,0,0,0,0,0,0,4.8,4,1.44,6,2,6,0,0,0,0,0,0,1.2,2,0.96,2,0,2,1.6,8,2.56,8,0,0,0,0,0,0,0,0,2.8,8,2.08,8,0,2,20.838312,54.485,15.58000402,63.59,9.105,9.105,0,0,0,0,0,0,4.07E-06,2.25E-05,6.67E-06,2.25E-05,0,0,91.6752,217,95.61024,229,12,12,0.416666667,0.5,0.083333333,0,1,0.803211356,0.343485712,"Ba,0.844,Ca,0.156,Ti,0.904, Zr,0.096,O,3",85.4,99.74402284,10050.99932,1000,BCT-BZT,2015_tuan_structureMicrostructure_BCT-xBZT
5,0.650018584,0.609799493,0.600508813,0.600031288,0.600000557,19.6224,48,13.94688,56,8,8,62.5568,80,29.33184,87,7,87,44.4367256,121.3276,34.3967752,137.327,15.9994,15.9994,628.2584,2073.2,688.15008,2128,54.8,54.8,10.8,14,6.24,16,2,16,3.1568,4,1.38816,6,2,2,113.6712,149,57.20544,215,66,66,2.5494,2.55,1.06872,3.44,0.89,3.44,2,0,0,2,2,2,2.4,4,1.92,4,0,4,0.4,2,0.64,2,0,0,0,0,0,0,0,0,4.8,4,1.44,6,2,6,0,0,0,0,0,0,1.2,2,0.96,2,0,2,1.6,8,2.56,8,0,0,0,0,0,0,0,0,2.8,8,2.08,8,0,2,20.838312,54.485,15.58000402,63.59,9.105,9.105,0,0,0,0,0,0,4.07E-06,2.25E-05,6.67E-06,2.25E-05,0,0,91.6752,217,95.61024,229,12,12,0.416666667,0.5,0.083333333,0,1,0.803211356,0.343485712,"Ba,0.844,Ca,0.156,Ti,0.904, Zr,0.096,O,3",85.4,101.3063933,9679.4889,1000,BCT-BZT,2015_tuan_structureMicrostructure_BCT-xBZT
5,0.650018584,0.609799493,0.600508813,0.600031288,0.600000557,19.6224,48,13.94688,56,8,8,62.5568,80,29.33184,87,7,87,44.4367256,121.3276,34.3967752,137.327,15.9994,15.9994,628.2584,2073.2,688.15008,2128,54.8,54.8,10.8,14,6.24,16,2,16,3.1568,4,1.38816,6,2,2,113.6712,149,57.20544,215,66,66,2.5494,2.55,1.06872,3.44,0.89,3.44,2,0,0,2,2,2,2.4,4,1.92,4,0,4,0.4,2,0.64,2,0,0,0,0,0,0,0,0,4.8,4,1.44,6,2,6,0,0,0,0,0,0,1.2,2,0.96,2,0,2,1.6,8,2.56,8,0,0,0,0,0,0,0,0,2.8,8,2.08,8,0,2,20.838312,54.485,15.58000402,63.59,9.105,9.105,0,0,0,0,0,0,4.07E-06,2.25E-05,6.67E-06,2.25E-05,0,0,91.6752,217,95.61024,229,12,12,0.416666667,0.5,0.083333333,0,1,0.803211356,0.343485712,"Ba,0.844,Ca,0.156,Ti,0.904, Zr,0.096,O,3",85.4,102.806251,9169.19712,1000,BCT-BZT,2015_tuan_structureMicrostructure_BCT-xBZT
5,0.650018584,0.609799493,0.600508813,0.600031288,0.600000557,19.6224,48,13.94688,56,8,8,62.5568,80,29.33184,87,7,87,44.4367256,121.3276,34.3967752,137.327,15.9994,15.9994,628.2584,2073.2,688.15008,2128,54.8,54.8,10.8,14,6.24,16,2,16,3.1568,4,1.38816,6,2,2,113.6712,149,57.20544,215,66,66,2.5494,2.55,1.06872,3.44,0.89,3.44,2,0,0,2,2,2,2.4,4,1.92,4,0,4,0.4,2,0.64,2,0,0,0,0,0,0,0,0,4.8,4,1.44,6,2,6,0,0,0,0,0,0,1.2,2,0.96,2,0,2,1.6,8,2.56,8,0,0,0,0,0,0,0,0,2.8,8,2.08,8,0,2,20.838312,54.485,15.58000402,63.59,9.105,9.105,0,0,0,0,0,0,4.07E-06,2.25E-05,6.67E-06,2.25E-05,0,0,91.6752,217,95.61024,229,12,12,0.416666667,0.5,0.083333333,0,1,0.803211356,0.343485712,"Ba,0.844,Ca,0.156,Ti,0.904, Zr,0.096,O,3",85.4,104.3148115,8737.23759,1000,BCT-BZT,2015_tuan_structureMicrostructure_BCT-xBZT
5,0.650018584,0.609799493,0.600508813,0.600031288,0.600000557,19.6224,48,13.94688,56,8,8,62.5568,80,29.33184,87,7,87,44.4367256,121.3276,34.3967752,137.327,15.9994,15.9994,628.2584,2073.2,688.15008,2128,54.8,54.8,10.8,14,6.24,16,2,16,3.1568,4,1.38816,6,2,2,113.6712,149,57.20544,215,66,66,2.5494,2.55,1.06872,3.44,0.89,3.44,2,0,0,2,2,2,2.4,4,1.92,4,0,4,0.4,2,0.64,2,0,0,0,0,0,0,0,0,4.8,4,1.44,6,2,6,0,0,0,0,0,0,1.2,2,0.96,2,0,2,1.6,8,2.56,8,0,0,0,0,0,0,0,0,2.8,8,2.08,8,0,2,20.838312,54.485,15.58000402,63.59,9.105,9.105,0,0,0,0,0,0,4.07E-06,2.25E-05,6.67E-06,2.25E-05,0,0,91.6752,217,95.61024,229,12,12,0.416666667,0.5,0.083333333,0,1,0.803211356,0.343485712,"Ba,0.844,Ca,0.156,Ti,0.904, Zr,0.096,O,3",85.4,106.0447754,8335.352776,1000,BCT-BZT,2015_tuan_structureMicrostructure_BCT-xBZT
5,0.650018584,0.609799493,0.600508813,0.600031288,0.600000557,19.6224,48,13.94688,56,8,8,62.5568,80,29.33184,87,7,87,44.4367256,121.3276,34.3967752,137.327,15.9994,15.9994,628.2584,2073.2,688.15008,2128,54.8,54.8,10.8,14,6.24,16,2,16,3.1568,4,1.38816,6,2,2,113.6712,149,57.20544,215,66,66,2.5494,2.55,1.06872,3.44,0.89,3.44,2,0,0,2,2,2,2.4,4,1.92,4,0,4,0.4,2,0.64,2,0,0,0,0,0,0,0,0,4.8,4,1.44,6,2,6,0,0,0,0,0,0,1.2,2,0.96,2,0,2,1.6,8,2.56,8,0,0,0,0,0,0,0,0,2.8,8,2.08,8,0,2,20.838312,54.485,15.58000402,63.59,9.105,9.105,0,0,0,0,0,0,4.07E-06,2.25E-05,6.67E-06,2.25E-05,0,0,91.6752,217,95.61024,229,12,12,0.416666667,0.5,0.083333333,0,1,0.803211356,0.343485712,"Ba,0.844,Ca,0.156,Ti,0.904, Zr,0.096,O,3",85.4,107.4015877,7862.962342,1000,BCT-BZT,2015_tuan_structureMicrostructure_BCT-xBZT
5,0.650018584,0.609799493,0.600508813,0.600031288,0.600000557,19.6224,48,13.94688,56,8,8,62.5568,80,29.33184,87,7,87,44.4367256,121.3276,34.3967752,137.327,15.9994,15.9994,628.2584,2073.2,688.15008,2128,54.8,54.8,10.8,14,6.24,16,2,16,3.1568,4,1.38816,6,2,2,113.6712,149,57.20544,215,66,66,2.5494,2.55,1.06872,3.44,0.89,3.44,2,0,0,2,2,2,2.4,4,1.92,4,0,4,0.4,2,0.64,2,0,0,0,0,0,0,0,0,4.8,4,1.44,6,2,6,0,0,0,0,0,0,1.2,2,0.96,2,0,2,1.6,8,2.56,8,0,0,0,0,0,0,0,0,2.8,8,2.08,8,0,2,20.838312,54.485,15.58000402,63.59,9.105,9.105,0,0,0,0,0,0,4.07E-06,2.25E-05,6.67E-06,2.25E-05,0,0,91.6752,217,95.61024,229,12,12,0.416666667,0.5,0.083333333,0,1,0.803211356,0.343485712,"Ba,0.844,Ca,0.156,Ti,0.904, Zr,0.096,O,3",85.4,109.0180102,7487.651878,1000,BCT-BZT,2015_tuan_structureMicrostructure_BCT-xBZT
